model_key,block_template_id,task_index,task_role,pair_id,manipulation_type,n_repeats,exact_repeat_flip_rate,response_entropy
deepseek_chat,DST0002,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0002,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0002,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0002,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0002,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0002,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0003,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0003,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0003,3,core,CORE_3,core,3,0.0,-0.0
deepseek_chat,DST0003,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0003,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0003,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0003,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0003,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0003,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0003,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0003,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0003,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0003,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0003,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0003,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0003,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0004,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0004,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0004,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0004,4,core,CORE_4,core,4,0.5,0.5623351446188083
deepseek_chat,DST0004,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0004,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0004,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0004,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0004,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0004,10,label_mask_twin,LABEL_2,label_mask,4,0.5,0.5623351446188083
deepseek_chat,DST0004,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0004,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0004,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0004,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0004,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0004,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0005,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0005,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0005,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0005,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0005,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0005,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0005,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0005,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0005,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0005,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0005,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0005,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0005,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0005,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0005,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0005,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0006,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0006,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0006,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0006,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0006,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0006,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0006,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0006,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0006,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0006,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0006,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0006,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0006,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0006,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0006,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0006,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0007,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0007,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0007,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0007,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0007,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0007,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0007,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0007,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0007,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0007,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0007,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0007,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0007,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0007,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0007,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0007,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0008,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0008,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0008,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0008,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0008,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0008,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0008,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0008,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0008,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0008,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0008,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0008,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0008,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0008,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0008,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0008,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0009,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0009,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0009,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0009,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0009,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0009,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0009,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0009,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0009,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0009,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0009,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0009,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0009,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0009,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0009,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0009,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0010,1,core,CORE_1,core,4,0.6666666666666666,0.6931471805599453
deepseek_chat,DST0010,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0010,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0010,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0010,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0010,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0010,7,paraphrase_twin,PARA_1,paraphrase,4,0.6666666666666666,0.6931471805599453
deepseek_chat,DST0010,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0010,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0010,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0010,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0010,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0010,13,monotonicity,MONO_1,monotonicity,4,0.6666666666666666,0.6931471805599453
deepseek_chat,DST0010,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0010,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0010,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0011,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0011,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0011,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0011,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0011,5,core,CORE_5,core,4,0.5,0.5623351446188083
deepseek_chat,DST0011,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0011,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0011,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0011,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0011,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0011,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0011,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0011,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0011,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0011,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0011,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0012,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0012,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0012,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0012,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0012,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0012,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0012,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0012,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0012,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0012,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0012,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0012,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0012,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0012,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0012,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0012,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0013,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0013,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0013,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0013,4,core,CORE_4,core,4,0.5,0.5623351446188083
deepseek_chat,DST0013,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0013,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0013,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0013,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0013,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0013,10,label_mask_twin,LABEL_2,label_mask,4,0.5,0.5623351446188083
deepseek_chat,DST0013,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0013,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0013,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0013,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0013,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0013,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0014,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0014,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0014,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0014,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0014,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0014,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0014,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0014,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0014,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0014,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0014,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0014,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0014,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0014,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0014,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0014,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0015,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0015,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0015,3,core,CORE_3,core,4,0.5,0.5623351446188083
deepseek_chat,DST0015,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0015,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0015,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0015,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0015,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0015,9,label_mask_twin,LABEL_1,label_mask,4,0.5,0.5623351446188083
deepseek_chat,DST0015,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0015,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0015,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0015,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0015,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0015,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0015,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0016,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0016,2,core,CORE_2,core,4,0.6666666666666666,0.6931471805599453
deepseek_chat,DST0016,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0016,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0016,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0016,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0016,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0016,8,paraphrase_twin,PARA_2,paraphrase,4,0.6666666666666666,0.6931471805599453
deepseek_chat,DST0016,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0016,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0016,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0016,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0016,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0016,14,monotonicity,MONO_2,monotonicity,4,0.6666666666666666,0.6931471805599453
deepseek_chat,DST0016,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0016,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0017,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0017,2,core,CORE_2,core,4,0.5,0.5623351446188083
deepseek_chat,DST0017,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0017,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0017,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0017,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0017,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0017,8,paraphrase_twin,PARA_2,paraphrase,4,0.5,0.5623351446188083
deepseek_chat,DST0017,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0017,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0017,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0017,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0017,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0017,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0017,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0017,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0018,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0018,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0018,3,core,CORE_3,core,4,0.5,0.5623351446188083
deepseek_chat,DST0018,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0018,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0018,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0018,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0018,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0018,9,label_mask_twin,LABEL_1,label_mask,4,0.5,0.5623351446188083
deepseek_chat,DST0018,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0018,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0018,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0018,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0018,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0018,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0018,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0019,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0019,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0019,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0019,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0019,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0019,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0019,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0019,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0019,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0019,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0019,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0019,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0019,13,monotonicity,MONO_1,monotonicity,4,0.6666666666666666,0.6931471805599453
deepseek_chat,DST0019,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0019,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0019,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0020,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0020,2,core,CORE_2,core,4,0.0,-0.0
deepseek_chat,DST0020,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0020,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0020,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0020,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0020,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0020,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
deepseek_chat,DST0020,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0020,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0020,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0020,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0020,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0020,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
deepseek_chat,DST0020,15,dominance,DOM_1,dominance,4,0.0,-0.0
deepseek_chat,DST0020,16,dominance,DOM_2,dominance,4,0.0,-0.0
deepseek_chat,DST0021,1,core,CORE_1,core,4,0.0,-0.0
deepseek_chat,DST0021,2,core,CORE_2,core,4,0.5,0.5623351446188083
deepseek_chat,DST0021,3,core,CORE_3,core,4,0.0,-0.0
deepseek_chat,DST0021,4,core,CORE_4,core,4,0.0,-0.0
deepseek_chat,DST0021,5,core,CORE_5,core,4,0.0,-0.0
deepseek_chat,DST0021,6,core,CORE_6,core,4,0.0,-0.0
deepseek_chat,DST0021,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
deepseek_chat,DST0021,8,paraphrase_twin,PARA_2,paraphrase,4,0.5,0.5623351446188083
deepseek_chat,DST0021,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
deepseek_chat,DST0021,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
deepseek_chat,DST0021,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
deepseek_chat,DST0021,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
deepseek_chat,DST0021,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
deepseek_chat,DST0021,14,monotonicity,MONO_2,monotonicity,4,0.5,0.5623351446188083
